station_id,name,lat,lng,borough,capacity
4033.06,Park Pl & Franklin Ave,40.6741806,-73.9564947,Brooklyn,15
4033.16,Sterling Pl & Franklin Ave,40.67324785,-73.95689517,Brooklyn,15
4033.18,Sterling Pl & Classon Ave,40.6739411,-73.96026,Brooklyn,31
4033.19,Park Pl & Franklin Ave,40.67418106036449,-73.95655458212127,Brooklyn,36
4039.04,St Marks Ave & Rochester Ave,40.67404,-73.92772,Brooklyn,22
4042.08,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,Brooklyn,36
4045.01,Clinton St & Centre St,40.67434,-74.00194698,Brooklyn,24
4048.03,Bergen St & Troy Ave,40.67524,-73.93596,Brooklyn,22
4051.01,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,Brooklyn,41
4054.02,Wolcott St & Dwight St,40.6753274,-74.0100698,Brooklyn,15
4054.06,Dwight St & Dikeman St,40.67487503856169,-74.01048018571481,Brooklyn,23
4055.04,Bergen St & Mother Gaston Blvd,40.67374,-73.90852,Brooklyn,20
4057.04,Brooklyn Ave & Prospect Pl,40.67412,-73.94447,Brooklyn,29
4060.09,Carroll St & 5 Ave,40.6751622,-73.9814832,Brooklyn,35
4064.03,Bergen St & Saratoga Ave,40.67423,-73.91656,Brooklyn,20
4066.15,Bedford Ave & Bergen St,40.676368,-73.952918,Brooklyn,33
4072.02,Bergen St & Buffalo Ave,40.6747,-73.92512,Brooklyn,21
4074.14,Classon Ave & St Marks Ave,40.676513,-73.959431,Brooklyn,33
4077.04,Smith St & 9 St,40.6746957,-73.99785768,Brooklyn,33
4077.07,Court St & Huntington St,40.67595768953126,-73.99894942833194,Brooklyn,33
4080.01,Schenectady Ave & Pacific St,40.67686,-73.93327,Brooklyn,24
4083.13,Park Pl & Vanderbilt Ave,40.6767,-73.969024,Brooklyn,33
4086.05,Columbia St & W 9 St,40.6769993,-74.00647134,Brooklyn,23
4086.06,Henry St & W 9 St,40.6763744,-74.00324957,Brooklyn,22
4087.01,Van Sinderen Ave & Atlantic Ave,40.67621,-73.90351,Brooklyn,22
4089.01,Bergen St & Kingston Ave,40.6756,-73.9415,Brooklyn,28
4095.03,Van Brunt St & Wolcott St,40.6773429,-74.01275056,Brooklyn,31
4095.1,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,Brooklyn,31
4096.08,Dean St & Rockaway Ave,40.67486,-73.91123,Brooklyn,20
4098.06,New York Ave & St Marks Ave,40.67514,-73.94716,Brooklyn,30
4101.17,President St & 4 Ave,40.676757,-73.983262,Brooklyn,15
4101.18,President St & 4 Ave,40.676660243631495,-73.98327781669718,Brooklyn,30
4105.01,Pacific St & Ralph Ave,40.67607,-73.92171,Brooklyn,22
4107.05,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Brooklyn,32
4107.13,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,Brooklyn,37
4110.1,3 St & Hoyt St,40.6777287,-73.99364123,Brooklyn,28
4113.01,Pacific St & Rochester Ave,40.67639,-73.92748,Brooklyn,20
4116.08,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Brooklyn,32
4116.09,Washington Ave & Park Pl,40.675832,-73.963308,Brooklyn,35
4119.04,Clinton St & 4 Place,40.6783563,-74.00014502,Brooklyn,31
4120.02,Fulton St & Williams Ave,40.67709,-73.9008,Brooklyn,22
4122.03,Pacific St & Troy Ave,40.67686,-73.93607,Brooklyn,25
4124.04,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,Brooklyn,26
4125.07,7 Ave & Park Pl,40.6776147,-73.97324283,Brooklyn,39
4125.13,Park Pl & Carlton Ave,40.677358,-73.97211,Brooklyn,34
4128.08,Pioneer St & Richards St,40.6777748,-74.0094613,Manhattan,24
4129.1,Herkimer St & Eastern Pkwy,40.67738,-73.90829,Brooklyn,21
4131.03,Brooklyn Ave & Dean St,40.67669,-73.94437,Brooklyn,29
4134.06,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,Brooklyn,32
4137.1,Coffey St & Conover St,40.677236,-74.015665,Manhattan,28
4137.14,Coffey St & Ferris St,40.67818387977647,-74.0170168876648,Manhattan,28
4138.04,Thomas S. Boyland St & Fulton St,40.67854,-73.91367,Brooklyn,23
4140.03,Pacific St & Nostrand Ave,40.6776,-73.94963,Brooklyn,33
4143.04,3 Ave & Carroll St,40.677027,-73.9865,Brooklyn,33
4146.02,Columbus Pl & Atlantic Ave,40.67717,-73.92285,Brooklyn,23
4148.07,Pacific St & Classon Ave,40.6791944,-73.9587903,Brooklyn,32
4151.01,Smith St & 3 St,40.6787242,-73.99599099,Brooklyn,33
4154.02,Pacific St & Utica Ave,40.6767,-73.93051,Brooklyn,22
4157.1,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,Brooklyn,28
4157.15,Prospect Pl & Vanderbilt Ave,40.67767534,-73.96902144,Brooklyn,40
4161.01,Van Sinderen Ave & Truxton St,40.6786,-73.90369,Brooklyn,25
4166.08,Prospect Pl & 6 Ave,40.6793307,-73.97519523,Brooklyn,33
4169.04,Pioneer St & Van Brunt St,40.679043,-74.011169,Manhattan,31
4170.08,Somers St & Rockaway Ave,40.67872,-73.91105,Brooklyn,22
4172.04,Herkimer St & New York Ave,40.67955,-73.94709,Brooklyn,27
4175.14,Douglass St & 4 Ave,40.6792788,-73.98154004,Brooklyn,36
4175.15,Union St & 4 Ave,40.6772744,-73.98282002,Brooklyn,34
4179.03,Fulton St & Saratoga Ave,40.67853,-73.91642,Brooklyn,22
4181.1,Brevoort Pl & Bedford Ave,40.68012,-73.95362,Brooklyn,31
4184.07,Carroll St & Bond St,40.6786115,-73.99037292,Brooklyn,28
4184.08,President St & Hoyt St,40.680057,-73.991753,Brooklyn,29
4187.04,Sumpter St & Fulton St,40.67923,-73.92588,Brooklyn,22
4190.06,Grand Ave & Bergen St,40.678045,-73.962408,Brooklyn,33
4193.14,1 Pl & Clinton St,40.6809591,-73.99905709,Brooklyn,31
4196.01,Lewis Ave & Fulton St,40.67972,-73.93467,Brooklyn,23
4196.05,Chauncey St & Stuyvesant Ave,40.68012,-73.93168,Brooklyn,30
4199.12,Carlton Ave & Dean St,40.6809741,-73.9710097,Brooklyn,45
4199.13,Carlton Ave & St Marks Ave,40.67911856082165,-73.97176265716553,Brooklyn,15
4202.04,Richards St & Delavan St,40.6794327,-74.00785041,Manhattan,25
4203.04,Somers St & Broadway,40.67945,-73.90474,Brooklyn,20
4205.06,Kingston Ave & Herkimer St,40.67890679,-73.94142771,Brooklyn,29
4208.01,Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671,Brooklyn,36
4212.01,MacDougal St & Rockaway Ave,40.68018,-73.91136,Brooklyn,22
4214.03,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,Brooklyn,34
4217.02,Douglass St & 3 Ave,40.6802133,-73.98432695,Brooklyn,33
4217.06,Degraw St & 3 Ave,40.67977,-73.9847,Brooklyn,31
4220.02,Ralph Ave & Fulton St,40.67922,-73.92192,Brooklyn,26
4222.02,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,Brooklyn,33
4225.14,Carroll St & Smith St,40.680611,-73.99475825,Brooklyn,38
4228.02,Fulton St & Utica Ave,40.6794268,-73.9298911,Brooklyn,28
4228.06,Chauncey St & Malcolm X Blvd,40.68044,-73.92842,Brooklyn,28
4231.04,Underhill Ave & Pacific St,40.6804836,-73.9646795,Brooklyn,37
4237.01,Lewis Ave & Decatur St,40.6814598,-73.934903,Brooklyn,25
4237.02,Albany Ave & Fulton St,40.6800105,-73.938475,Brooklyn,27
4243.01,Commerce St & Van Brunt St,40.6812117,-74.00860912,Manhattan,27
4244.06,Broadway & Furman Ave,40.68139,-73.90756,Brooklyn,22
4246.02,MacDonough St & Marcy Ave,40.68078,-73.94613,Brooklyn,29
4249.01,St Marks Pl & 4 Ave,40.68197,-73.98034,Brooklyn,30
4249.1,St Marks Pl & 4 Ave,40.68177810928762,-73.97988975048065,Brooklyn,15
4253.02,Thomas S. Boyland St & Marion St,40.6814658848122,-73.91415685415268,Brooklyn,25
4255.05,Hancock St & Bedford Ave,40.68216564,-73.95399026,Brooklyn,34
4258.07,Degraw St & Hoyt St,40.68199044270703,-73.99079024791718,Brooklyn,32
4261.03,Patchen Ave & Bainbridge St,40.68143,-73.92565,Brooklyn,23
4263.12,Fulton St & Irving Pl,40.68186,-73.959432,Brooklyn,36
4266.03,Clinton St & Union St,40.6831164,-73.99785267,Brooklyn,33
4278.03,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Brooklyn,30
4281.08,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,Brooklyn,38
4285.09,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,Brooklyn,26
4290.06,Wyckoff St & 3 Ave,40.6827549,-73.98258555,Brooklyn,29
4293.05,Chauncey St & Howard Ave,40.68158,-73.91959,Brooklyn,25
4298.05,Degraw St & Smith St,40.6829151,-73.99318208,Brooklyn,34
4301.04,Macon St & Patchen Ave,40.68374,-73.9261,Brooklyn,26
4301.07,MacDonough St & Malcolm X Blvd,40.68273,-73.92926,Brooklyn,28
4307.13,President St & Henry St,40.6828003,-73.99990419,Brooklyn,30
4310.06,Macon St & Lewis Ave,40.68282,-73.93488,Brooklyn,29
4317.05,Bushwick Ave & Furman Ave,40.68281,-73.90623,Brooklyn,24
4319.07,Halsey St & Tompkins Ave,40.6823687,-73.944118,Brooklyn,36
4322.06,Bergen St & 4 Ave,40.68256425759694,-73.9798977971077,Brooklyn,36
4325.03,Thomas S. Boyland St & Macon St,40.68491,-73.91493,Brooklyn,24
4327.09,Putnam Ave & Nostrand Ave,40.68402,-73.94977,Brooklyn,31
4330.09,Hoyt St & Warren St,40.6843549,-73.98901629,Brooklyn,25
4334.02,Halsey St & Ralph Ave,40.68494,-73.92299,Brooklyn,25
4336.01,Monroe St & Classon Ave,40.6845683,-73.95881081,Brooklyn,28
4339.01,Butler St & Court St,40.6849894,-73.99440329,Brooklyn,32
4342.04,Hancock St & Malcolm X Blvd,40.68487,-73.9293,Brooklyn,29
4345.11,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778351,Brooklyn,39
4348.07,Carroll St & Columbia St,40.6830456,-74.00348559,Manhattan,33
4354.05,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,Brooklyn,36
4354.07,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,Brooklyn,39
4357.01,Moffat St & Bushwick,40.68458,-73.90925,Brooklyn,26
4362.04,Pacific St & Nevins St,40.6853761,-73.98302136,Brooklyn,32
4366.01,Halsey St & Broadway,40.68565,-73.91564,Brooklyn,24
4366.1,Decatur St & Saratoga Ave,40.68332,-73.91711,Brooklyn,26
4368.05,Monroe St & Bedford Ave,40.6851443,-73.95380904,Brooklyn,37
4371.01,Warren St & Smith St,40.68542400997018,-73.99127773940563,Brooklyn,33
4374.01,Picnic Point,40.68512559515415,-74.02535319328308,Jersey City,23
4375.02,Jefferson Ave & Patchen Ave,40.68609,-73.92628,Brooklyn,26
4377.04,Cambridge Pl & Gates Ave,40.68488,-73.96304,Brooklyn,33
4380.08,Henry St & Degraw St,40.6847514,-73.99917254,Brooklyn,33
4383.06,Hancock St & Stuyvesant Ave,40.68454,-73.9322,Brooklyn,28
4386.05,Fulton St & Clermont Ave,40.68415748,-73.96922273,Brooklyn,34
4386.07,Carlton Ave & Greene Ave,40.685957,-73.971468,Brooklyn,33
4392.04,Putnam Ave & Throop Ave,40.6851532,-73.94111,Brooklyn,32
4395.07,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,Brooklyn,48
4399.03,Eldert St & Bushwick Ave,40.68652,-73.91321,Brooklyn,24
4401.04,Marcy Ave & Gates Ave,40.686679,-73.947417,Brooklyn,29
4404.1,Bond St & Bergen St,40.6849668,-73.98620772,Brooklyn,32
4408.07,Macon St & Howard Ave,40.68452,-73.92011,Brooklyn,27
4410.02,Franklin Ave & Quincy St,40.68636,-73.95678,Brooklyn,35
4413.08,Warren St & Court St,40.686371,-73.99383324,Brooklyn,31
4416.1,Madison St & Malcolm X Blvd,40.68713,-73.93008,Brooklyn,29
4419.03,Washington Ave & Greene Ave,40.68650065,-73.96563307,Brooklyn,34
4422.04,Columbia St & Degraw St,40.6859296,-74.00242364,Manhattan,30
4422.05,Columbia St & Kane St,40.68763155,-74.0016256,Manhattan,27
4425.02,Lewis Ave & Madison St,40.686312,-73.935775,Brooklyn,30
4428.02,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,Brooklyn,35
4432.1,Central Ave & Decatur St,40.6882,-73.90798,Brooklyn,25
4434.06,Monroe St & Tompkins Ave,40.686203,-73.944694,Brooklyn,33
4437.01,3 Ave & Schermerhorn St,40.68683208,-73.9796772,Brooklyn,35
4437.09,Nevins St & Schermerhorn St,40.68737247650719,-73.98176059126854,Brooklyn,35
4440.02,Yankee Ferry Terminal,40.68706579875912,-74.01675585121666,Manhattan,28
4441.06,Broadway & Hancock St,40.68661064950837,-73.91683218964889,Brooklyn,27
4446.01,Bergen St & Smith St,40.6867443,-73.99063168,Brooklyn,36
4446.03,Pacific St & Smith St,40.687880939612775,-73.98939281702042,Brooklyn,34
4446.05,Dean St & Hoyt St,40.6864442,-73.98759104,Brooklyn,30
4450.06,Putnam Ave & Ralph Ave,40.68705,-73.92338,Brooklyn,28
4452.01,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Brooklyn,15
4452.03,Lexington Ave & Classon Ave,40.68676793,-73.95928168,Brooklyn,34
4455.1,Congress St & Clinton St,40.68825516598005,-73.99545192718506,Brooklyn,33
4455.11,Kane St & Clinton St,40.6861758,-73.99645295,Brooklyn,30
4458.06,Stuyvesant Ave & Gates Ave,40.68834,-73.93306,Brooklyn,25
4461.01,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,Brooklyn,35
4461.04,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,Brooklyn,39
4461.07,Waverly Ave & Lafayette Ave,40.688231,-73.966804,Brooklyn,15
4467.03,Monroe St & Marcus Garvey Blvd,40.686722,-73.938988,Brooklyn,29
4470.09,Lafayette Ave & Ft Greene Pl,40.68700231292619,-73.97664964199066,Brooklyn,42
4474.01,Halsey St & Evergreen Ave,40.68858,-73.91227,Brooklyn,25
4476.03,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,Brooklyn,33
4479.06,Bond St & Fulton St,40.6896218879,-73.9830426872,Brooklyn,40
4479.1,Schermerhorn St & Hoyt St,40.6886263,-73.9851911,Brooklyn,43
4483.1,Broadway & Madison St,40.68822,-73.91966,Brooklyn,30
4485.1,Clifton Pl & Bedford Ave,40.688655,-73.955156,Brooklyn,31
4488.08,Court St & State St,40.6902375,-73.99203074,Brooklyn,15
4488.1,Amity St & Court St,40.68841885589487,-73.9931417101234,Brooklyn,38
4491.09,Monroe St & Patchen Ave,40.68814,-73.92693,Brooklyn,28
4494.04,Lafayette Ave & St James Pl,40.68851534,-73.9647628,Brooklyn,37
4497.09,Congress St & Hicks St,40.6893952,-73.9995126,Brooklyn,29
4500.07,Lexington Ave & Stuyvesant Ave,40.68973,-73.93353,Brooklyn,28
4507.07,Wilson Ave & Moffat St,40.68906,-73.90506,Brooklyn,28
4510.04,Greene Ave & Throop Ave,40.6894932,-73.942061,Brooklyn,32
4513.06,DeKalb Ave & Hudson Ave,40.689888,-73.981013,Brooklyn,37
4513.09,Ashland Pl & Dekalb Ave,40.690065,-73.978776,Brooklyn,34
4517.03,Jefferson Ave & Evergreen Ave,40.68989,-73.91458,Brooklyn,27
4519.02,Greene Ave & Nostrand Ave,40.6883337,-73.950916,Brooklyn,32
4519.04,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,Brooklyn,32
4522.07,State St & Smith St,40.68917,-73.9886,Brooklyn,36
4526.01,Grove St & Broadway,40.69047,-73.923511,Brooklyn,31
4528.01,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,Brooklyn,15
4528.03,Lafayette Ave & Franklin Ave,40.689271,-73.957324,Brooklyn,37
4531.05,Henry St & Atlantic Ave,40.69089272,-73.99612349,Brooklyn,37
4534.06,Lexington Ave & Patchen Ave,40.6904,-73.9277,Brooklyn,28
4543.07,Lewis Ave & Greene Ave,40.68995,-73.9365,Brooklyn,31
4546.04,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,Brooklyn,15
4546.05,Washington Park,40.6917823,-73.9737299,Brooklyn,34
4546.06,DeKalb Ave & S Portland Ave,40.68967018552252,-73.97527355121376,Brooklyn,36
4550.05,Central Ave & Covert St,40.68929,-73.90951,Brooklyn,25
4553.04,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,Brooklyn,32
4560.01,Madison St & Evergreen Ave,40.69122,-73.91693,Brooklyn,27
4562.02,DeKalb Ave & Bedford Ave,40.690894,-73.955195,Brooklyn,15
4565.07,Schermerhorn St & Court St,40.6910363748993,-73.99201065301895,Brooklyn,40
4568.01,Van Buren St & Broadway,40.692,-73.92617,Brooklyn,27
4576.11,Lafayette Ave & Stuyvesant Ave,40.6919925157634,-73.9325501024723,Brooklyn,27
4582.08,Knickerbocker Ave & Moffat St,40.690434,-73.903737,Brooklyn,24
4587.02,Willoughby St & Ashland Pl,40.69178,-73.97877,Brooklyn,32
4590.01,Soissons Landing,40.69231660719192,-74.01486575603485,Manhattan,15
4591.04,Central Ave & Weirfield St,40.69055,-73.91181,Brooklyn,27
4593.05,Marcy Ave & Hart St,40.693022,-73.94868,Brooklyn,31
4596.05,Duffield St & Willoughby St,40.69221589,-73.9842844,Brooklyn,38
4596.09,Lawrence St & Willoughby St,40.69236178,-73.98631746,Brooklyn,39
4600.09,Bushwick Ave & Linden St,40.69146,-73.92146,Brooklyn,30
4605.04,Clinton St & Joralemon St,40.69239502,-73.99337909,Brooklyn,38
4608.01,Broadway & Kosciuszko St,40.69329,-73.92852,Brooklyn,27
4611.03,Willoughby Ave & Hall St,40.69196035,-73.96536851,Brooklyn,39
4614.04,Atlantic Ave & Furman St,40.69165183,-73.9999786,Brooklyn,42
4615.01,Wyckoff Ave & Cooper Ave,40.69338,-73.90061,Queens,25
4617.01,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,Brooklyn,29
4620.02,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,Brooklyn,39
4623.02,Knickerbocker Ave & Halsey St,40.693,-73.90824,Brooklyn,26
4625.01,Pulaski St & Throop Ave,40.693115,-73.943149,Brooklyn,32
4628.05,Willoughby St & Fleet St,40.69196566,-73.9813018,Brooklyn,38
4628.07,Myrtle Ave & Fleet Pl,40.693534,-73.981909,Brooklyn,34
4631.02,Soissons Landing,40.692566,-74.015936,Manhattan,30
4632.1,Central Ave & Woodbine St,40.69296,-73.91605,Brooklyn,29
4634.02,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Brooklyn,30
4637.06,Fulton St & Adams St,40.69241829257847,-73.98949474096298,Brooklyn,42
4637.07,Johnson St & Brooklyn Bridge Blvd,40.695,-73.98917,Brooklyn,15
4640.01,Bushwick Ave & Harman St,40.69356,-73.92524,Brooklyn,30
4645.04,Henry St & Remsen St,40.69400964865994,-73.99465128779411,Brooklyn,31
4645.09,Hicks St & Montague St,40.69512845,-73.99595065,Brooklyn,15
4648.03,Malcolm X Blvd & DeKalb Ave,40.6938,-73.93114,Brooklyn,28
4651.02,Clinton Ave & Myrtle Ave,40.693261,-73.968896,Brooklyn,39
4654.01,Norman St & Wyckoff Ave,40.69517,-73.90311,Queens,29
4656.03,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,Brooklyn,29
4659.02,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,Brooklyn,30
4663.02,Knickerbocker Ave & Hancock St,40.69385,-73.90974,Brooklyn,26
4663.06,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,Brooklyn,27
4665.02,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,Brooklyn,30
4668.08,Johnson St & Gold St,40.69474881,-73.98362464,Brooklyn,32
4672.01,Menahan St & Central Ave,40.69543,-73.9196,Brooklyn,27
4677.01,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,Brooklyn,31
4677.06,Montague St & Clinton St,40.6942715,-73.9923272,Brooklyn,38
4680.05,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,Brooklyn,28
4683.02,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,Brooklyn,38
4687.03,Cypress Ave & St Felix Ave,40.69559,-73.89927,Queens,20
4689.03,Suydam St & Broadway,40.69544,-73.93223,Brooklyn,31
4689.08,Stuyvesant Ave & Hart St,40.69465,-73.9343,Brooklyn,29
4692.01,Clermont Ave & Park Ave,40.69573398,-73.97129668,Brooklyn,30
4695.04,Irving Ave & Halsey St,40.69467,-73.90663,Brooklyn,28
4697.01,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,Brooklyn,28
4700.06,Park Ave & St Edwards St,40.69608941,-73.97803415,Brooklyn,24
4707.03,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,Brooklyn,28
4707.04,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,Brooklyn,27
4710.06,Jay St & Tech Pl,40.695065,-73.987167,Brooklyn,34
4713.01,Central Ave & Himrod St,40.69676,-73.92302,Brooklyn,29
4715.01,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Brooklyn,28
4718.08,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,Brooklyn,31
4718.11,Montague St & Hicks St,40.69522407512035,-73.99598850939152,Brooklyn,36
4719.04,St Felix Ave & 61 St,40.69715,-73.8936,Queens,23
4721.01,Cedar St & Evergreen Ave,40.69671,-73.92807,Brooklyn,28
4724.03,Washington Ave & Park Ave,40.69610226,-73.96751037,Brooklyn,36
4727.06,Summerfield St & Cypress Ave,40.69662,-73.90056,Queens,22
4729.01,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,Brooklyn,33
4732.04,Carlton Ave & Park Ave,40.69580705,-73.97355569,Brooklyn,30
4732.08,Carlton Ave & Flushing Ave,40.697787,-73.973736,Brooklyn,30
4735.03,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,Brooklyn,27
4735.16,Hancock St & Wyckoff Ave,40.6972,-73.90674,Queens,27
4743.04,Linden St & Knickerbocker Ave,40.69714,-73.91566,Brooklyn,24
4748.07,Clinton St & Tillary St,40.69623297129315,-73.99142056703568,Brooklyn,34
4751.01,Cedar St & Myrtle Ave,40.697842,-73.926241,Brooklyn,28
4756.04,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Brooklyn,34
4757.06,Seneca Ave & Decatur St,40.69723,-73.89811,Queens,20
4759.02,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,Brooklyn,33
4762.04,Clinton Ave & Flushing Ave,40.69794,-73.96986848,Brooklyn,15
4762.05,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,Brooklyn,33
4765.07,Cypress Ave & George St,40.69812,-73.90271,Queens,22
4768.02,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,Brooklyn,28
4771.07,N Portland Ave & Flushing Ave,40.697926,-73.97663,Brooklyn,27
4775.01,Irving Ave & Palmetto St,40.698,-73.9127,Brooklyn,22
4778.03,Park Ave & Marcy Ave,40.697576,-73.948881,Brooklyn,22
4781.03,Concord St & Bridge St,40.69766564,-73.98476437,Brooklyn,30
4781.05,Nassau St & Duffield St,40.698477,-73.98384,Brooklyn,30
4784.02,Greene Ave & Myrtle Ave,40.698568,-73.918877,Brooklyn,28
4789.03,Clark St & Henry St,40.69760127,-73.99344559,Brooklyn,41
4792.03,Central Ave & Starr St,40.700003,-73.92834,Brooklyn,31
4798.02,Forest Ave & Summerfield St,40.69922,-73.89795,Queens,23
4798.1,Stephen St & Seneca Ave,40.6988,-73.9007,Queens,21
4801.04,Melrose St & Broadway,40.697481,-73.935877,Brooklyn,15
4801.1,Arion Pl & Broadway,40.697891,-73.936642,Brooklyn,34
4804.02,Dock 72 Way & Market St,40.69985,-73.97141,Brooklyn,31
4804.03,Flushing Ave & Clermont Ave,40.69804052908624,-73.97148517679594,Brooklyn,29
4807.02,Madison St & Cypress Ave,40.70068,-73.90742,Queens,26
4812.02,Nassau St & Navy St,40.69839895,-73.98068914,Brooklyn,27
4812.04,Sands St Gate,40.699569,-73.979827,Brooklyn,31
4816.02,Myrtle Ave & Linden St,40.69943,-73.91337,Brooklyn,24
4816.05,Myrtle Ave & Grove St,40.69905,-73.91516,Brooklyn,25
4818.02,Nostrand Ave & Flushing Ave,40.69928,-73.953259,Brooklyn,25
4818.03,Union Ave & Wallabout St,40.70029511,-73.95032283,Brooklyn,24
4821.03,Sands St & Jay St,40.700119,-73.9862,Brooklyn,34
4821.06,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,Brooklyn,31
4821.1,Adams St & Prospect St,40.70076308326151,-73.98869812488556,Brooklyn,31
4824.03,Stockholm St & Wilson Ave,40.699304,-73.923044,Brooklyn,32
4826.04,Wallabout St & Kent Ave,40.6991049,-73.960633406,Brooklyn,27
4829.01,Columbia Heights & Cranberry St,40.70037867,-73.99548059,Brooklyn,31
4830.02,61 St & 60 Ln,40.70055,-73.8943,Queens,23
4832.07,Central Ave & Melrose St,40.70112,-73.93039,Brooklyn,28
4837.03,Centre St & Seneca Ave,40.69969,-73.9022,Queens,24
4840.06,Beaver St & Fayette St,40.70099,-73.93921,Brooklyn,31
4843.01,5 St & Market St,40.6999974843885,-73.97440128028393,Brooklyn,27
4846.01,South St & Whitehall St,40.70122128,-74.01234218,Manhattan,37
4847.03,Wyckoff Ave & Gates Ave,40.699871408829885,-73.91171872615814,Brooklyn,35
4850.04,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,Brooklyn,27
4853.06,Bridge St & York St,40.70133448066992,-73.98471236228943,Brooklyn,28
4856.05,Irving Ave & Harman St,40.70108,-73.9179,Brooklyn,29
4861.05,Henry St & Middagh St,40.7003,-73.991581,Brooklyn,32
4862.04,Myrtle Ave & 65 St,40.70117,-73.8904,Queens,23
4862.07,Cooper Ave & 65 Pl,40.69953,-73.88873,Queens,21
4864.09,Wilson Ave & Troutman St,40.70166,-73.92754,Brooklyn,31
4871.02,71 Ave & Myrtle Ave,40.70067,-73.89907,Queens,26
4873.08,Evergreen Ave & Noll St,40.70106,-73.93318,Brooklyn,32
4880.11,Madison St & Seneca Ave,40.70183,-73.90625,Queens,25
4883.03,Broadway & Whipple St,40.7016657,-73.9437303,Brooklyn,30
4889.06,Bus Slip & State St,40.701907,-74.013942,Manhattan,33
4890.11,Menahan St & Wyckoff Ave,40.70113,-73.91422,Brooklyn,26
4892.02,Lorimer St & Harrison Ave,40.702726,-73.94984,Brooklyn,21
4895.03,Front St & Jay St,40.702461,-73.986842,Brooklyn,37
4895.09,Jay St & York St,40.70140317257725,-73.98672670125961,Brooklyn,40
4895.15,Pearl St & York St,40.70140463410644,-73.98768022656441,Brooklyn,27
4898.02,Irving Ave & DeKalb Ave,40.7027,-73.92095,Brooklyn,30
4903.08,Old Fulton St,40.70277159,-73.99383605,Brooklyn,39
4903.09,Dock St & Front St,40.702709,-73.99253,Brooklyn,31
4904.03,Cypress Hills St & Otto Rd,40.70204,-73.89288,Queens,20
4906.07,George St & Wilson Ave,40.702997,-73.92997,Brooklyn,28
4912.1,Catalpa Ave & Woodward Ave,40.70229,-73.90145,Queens,29
4914.03,Bushwick Ave & Forrest St,40.70076,-73.93641,Brooklyn,30
4920.13,South St & Broad St,40.70188858913366,-74.01089876890182,Manhattan,24
4921.04,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373,Queens,24
